Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,183949,-,-,-,35.29,-119.46,0,280,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.2
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Temperature,Wind Direction,Wind Speed
2007,2,28,3,30,-0.30000000000000004,0,0,0,0.2,979,4.4,248,1.7000000000000002
2007,2,28,4,30,0.4,0,0,0,0.2,979,4.1000000000000005,236,1.7000000000000002
2007,2,28,5,30,1.2000000000000002,0,0,0,0.2,978,4.1000000000000005,230,1.6
2007,2,28,6,30,1.8,0,0,0,0.2,978,4.2,231,1.7000000000000002
2007,2,28,7,30,2.3000000000000003,0,0,0,0.2,978,4.2,242,2
2007,2,28,8,30,2.6,0,0,0,0.2,978,4.1000000000000005,258,2.3000000000000003
2007,2,28,9,30,2.5,0,0,0,0.2,978,3.7,271,2.3000000000000003
2007,2,28,10,30,2,0,0,0,0.2,979,3,279,2.1
2007,2,28,11,30,1.6,0,0,0,0.2,979,2.3000000000000003,280,1.7000000000000002
2007,2,28,12,30,1.2000000000000002,0,0,0,0.2,980,2,280,1.2000000000000002
2007,2,28,13,30,1.1,0,0,0,0.2,980,2.1,282,1
2007,2,28,14,30,1.4000000000000001,0,0,0,0.2,981,3.2,287,1.4000000000000001
2007,2,28,15,30,2.2,65,458,155,0.2,982,4.7,298,2.1
2007,2,28,16,30,2.3000000000000003,93,709,364,0.2,983,5.800000000000001,311,2.5
2007,2,28,17,30,1.9000000000000001,104,836,555,0.2,983,7,318,2.8000000000000003
2007,2,28,18,30,1,292,317,499,0.2,983,8,318,3.1
2007,2,28,19,30,0.2,347,231,513,0.2,983,8.8,317,3.3000000000000003
2007,2,28,20,30,-0.30000000000000004,116,933,794,0.2,983,9.3,317,3.4000000000000004
2007,2,28,21,30,-0.7000000000000001,108,924,738,0.2,983,9.5,321,3.6
2007,2,28,22,30,-1,95,895,619,0.2,983,9.5,325,3.6
2007,2,28,23,30,-1.2000000000000002,81,826,446,0.2,983,9.4,327,3.5
2016,3,1,0,30,7,59,667,238,0.25,984,18.3,320,1.5
2016,3,1,1,30,8.1,24,187,37,0.25,984,15.3,317,1
2016,3,1,2,30,7.2,0,0,0,0.25,985,14.9,295,0.8
2016,3,1,3,30,6.9,0,0,0,0.25,985,14.8,255,0.7000000000000001
2016,3,1,4,30,7,0,0,0,0.25,985,14.3,241,0.8
2016,3,1,5,30,6.9,0,0,0,0.25,985,13.9,246,0.9
2016,3,1,6,30,6.7,0,0,0,0.25,984,13.5,257,1
2016,3,1,7,30,6.6000000000000005,0,0,0,0.25,984,13,269,1
2016,3,1,8,30,6.4,0,0,0,0.25,984,12.700000000000001,274,1
2016,3,1,9,30,6.2,0,0,0,0.25,984,12.5,257,0.8
2016,3,1,10,30,6.300000000000001,0,0,0,0.25,984,12.3,219,0.7000000000000001
2016,3,1,11,30,6.6000000000000005,0,0,0,0.25,984,11.9,192,0.8
2016,3,1,12,30,6.800000000000001,0,0,0,0.25,985,11.3,186,1
2016,3,1,13,30,7,0,0,0,0.25,985,11.200000000000001,186,1
2016,3,1,14,30,7.300000000000001,0,0,0,0.25,985,12.8,184,1.1
2016,3,1,15,30,8.8,72,237,121,0.25,985,16.1,184,1.5
2016,3,1,16,30,8.1,143,357,283,0.25,986,19.6,196,1.2000000000000002
2016,3,1,17,30,7.2,86,879,568,0.25,985,22.700000000000003,258,0.9
2016,3,1,18,30,6.1000000000000005,101,912,705,0.25,985,24.900000000000002,311,1.5
2016,3,1,19,30,6,102,943,786,0.25,985,26.200000000000003,318,2.2
2016,3,1,20,30,5.9,101,949,799,0.25,984,26.8,325,2.7
2016,3,1,21,30,5.7,99,932,742,0.25,984,26.8,333,2.8000000000000003
2016,3,1,22,30,5.5,92,895,621,0.25,983,26.3,338,2.6
2016,3,1,23,30,5.7,135,537,376,0.25,983,25.8,338,2.4000000000000004
2016,3,2,0,30,8.5,65,554,216,0.25,983,22,176,1.1
2016,3,2,1,30,8.700000000000001,25,75,31,0.25,983,19.3,49,0.7000000000000001
2016,3,2,2,30,7.4,0,0,0,0.25,984,17.900000000000002,114,0.7000000000000001
2016,3,2,3,30,7.300000000000001,0,0,0,0.25,984,16.900000000000002,159,0.8
2016,3,2,4,30,7,0,0,0,0.25,984,16.1,189,0.8
2016,3,2,5,30,6.800000000000001,0,0,0,0.25,984,15.3,217,0.9
2016,3,2,6,30,6.6000000000000005,0,0,0,0.25,984,14.3,243,1
2016,3,2,7,30,6.5,0,0,0,0.25,985,13.200000000000001,265,1.1
2016,3,2,8,30,6.300000000000001,0,0,0,0.25,985,12.200000000000001,284,1.1
2016,3,2,9,30,6.300000000000001,0,0,0,0.25,985,11.3,298,0.9
2016,3,2,10,30,6.4,0,0,0,0.25,984,10.8,258,0.6000000000000001
2016,3,2,11,30,6.6000000000000005,0,0,0,0.25,984,10.3,201,0.6000000000000001
2016,3,2,12,30,6.800000000000001,0,0,0,0.25,984,9.9,189,0.8
2016,3,2,13,30,6.9,0,0,0,0.25,984,9.700000000000001,185,0.9
2016,3,2,14,30,6.9,0,0,0,0.25,984,11.600000000000001,174,1.3
2016,3,2,15,30,7.800000000000001,53,598,179,0.25,984,15.4,165,1.7000000000000002
2016,3,2,16,30,7.4,75,803,394,0.25,984,19.200000000000003,179,1.2000000000000002
2016,3,2,17,30,6.300000000000001,194,485,463,0.25,984,22.5,254,1.1
2016,3,2,18,30,4.7,96,945,726,0.25,984,24.5,320,2
2016,3,2,19,30,4.1000000000000005,104,939,790,0.25,984,25.5,330,2.5
2016,3,2,20,30,3.8000000000000003,227,642,702,0.25,983,25.8,336,2.7
2016,3,2,21,30,3.5,123,898,745,0.25,983,25.700000000000003,341,2.5
2016,3,2,22,30,3.3000000000000003,163,632,540,0.25,982,25.200000000000003,343,2.3000000000000003
2016,3,2,23,30,3.6,114,617,393,0.25,982,24.8,342,2.2
2016,3,3,0,30,7.2,72,512,213,0.25,982,20.5,350,1.1
2016,3,3,1,30,8.200000000000001,26,105,34,0.25,983,17.8,333,0.7000000000000001
2016,3,3,2,30,7,0,0,0,0.25,983,16.5,273,0.8
2016,3,3,3,30,7,0,0,0,0.25,984,15.200000000000001,228,1
2016,3,3,4,30,7.1000000000000005,0,0,0,0.25,984,14.200000000000001,216,1.1
2016,3,3,5,30,6.9,0,0,0,0.25,984,13.8,207,1
2016,3,3,6,30,6.4,0,0,0,0.25,983,13.600000000000001,195,0.9
2016,3,3,7,30,5.7,0,0,0,0.25,983,13.600000000000001,184,0.9
2016,3,3,8,30,5.2,0,0,0,0.25,983,13.700000000000001,184,0.8
2016,3,3,9,30,4.800000000000001,0,0,0,0.25,983,13.8,202,0.7000000000000001
2016,3,3,10,30,4.7,0,0,0,0.25,983,13.5,233,0.5
2016,3,3,11,30,4.800000000000001,0,0,0,0.25,983,12.8,240,0.5
2016,3,3,12,30,4.6000000000000005,0,0,0,0.25,984,12,223,0.5
2016,3,3,13,30,4.5,0,0,0,0.25,984,11.600000000000001,219,0.6000000000000001
2016,3,3,14,30,4.7,0,0,0,0.25,984,12.600000000000001,235,0.6000000000000001
2016,3,3,15,30,6.5,75,251,129,0.25,984,14.4,293,0.7000000000000001
2016,3,3,16,30,6.9,156,301,277,0.25,984,16.5,176,0.9
2016,3,3,17,30,7.4,144,642,502,0.25,984,18.900000000000002,183,1.2000000000000002
2016,3,3,18,30,7.2,211,590,607,0.25,984,21.3,342,1.4000000000000001
2016,3,3,19,30,6.5,259,544,659,0.25,983,22.900000000000002,332,1.8
2016,3,3,20,30,6.2,258,564,677,0.25,983,23.5,330,2.1
2016,3,3,21,30,6.300000000000001,288,425,584,0.25,982,23.400000000000002,330,2.2
2016,3,3,22,30,6.5,224,463,502,0.25,982,22.700000000000003,332,2.2
2016,3,3,23,30,7,159,440,360,0.25,982,22.3,333,2.2
2016,3,4,0,30,9.3,100,289,180,0.25,982,18.8,345,1.1
2016,3,4,1,30,10.5,27,44,31,0.25,982,16.8,348,0.7000000000000001
2016,3,4,2,30,10,0,0,0,0.25,982,16.3,321,0.5
2016,3,4,3,30,9.9,0,0,0,0.25,982,15.8,247,0.4
2016,3,4,4,30,10,0,0,0,0.25,983,15,200,0.6000000000000001
2016,3,4,5,30,9.9,0,0,0,0.25,982,14.3,195,0.7000000000000001
2016,3,4,6,30,9.9,0,0,0,0.25,982,13.8,195,0.8
2016,3,4,7,30,9.9,0,0,0,0.25,981,13.200000000000001,206,0.8
2016,3,4,8,30,9.8,0,0,0,0.25,981,12.700000000000001,221,0.8
2016,3,4,9,30,9.8,0,0,0,0.25,980,12.3,227,0.8
2016,3,4,10,30,9.700000000000001,0,0,0,0.25,980,11.8,227,0.8
2016,3,4,11,30,9.600000000000001,0,0,0,0.25,980,11.3,235,0.9
2016,3,4,12,30,9.600000000000001,0,0,0,0.25,981,10.8,249,1
2016,3,4,13,30,9.700000000000001,0,0,0,0.25,981,10.9,263,0.9
2016,3,4,14,30,9.9,4,0,4,0.25,982,12.600000000000001,265,0.8
2016,3,4,15,30,10.600000000000001,59,524,174,0.25,983,15,167,0.9
2016,3,4,16,30,11.100000000000001,146,382,301,0.25,983,16.8,86,1.3
2016,3,4,17,30,11.3,153,620,502,0.25,982,18.2,103,1.5
2016,3,4,18,30,11,281,406,556,0.25,982,19.700000000000003,149,1
2016,3,4,19,30,10.700000000000001,364,146,472,0.25,981,21,232,1
2016,3,4,20,30,10.600000000000001,313,427,632,0.25,981,21.400000000000002,286,1.5
2016,3,4,21,30,10.600000000000001,23,0,23,0.25,980,21.200000000000003,299,1.6
2016,3,4,22,30,10.8,282,168,384,0.25,980,20.8,302,1.7000000000000002
2016,3,4,23,30,11.4,200,102,246,0.25,980,20.6,303,1.7000000000000002
2016,3,5,0,30,12.600000000000001,105,25,112,0.25,980,18.1,310,0.9
2016,3,5,1,30,12.100000000000001,27,3,28,0.25,981,16.8,295,0.9
2016,3,5,2,30,12,0,0,0,0.25,981,15.5,270,1.1
2016,3,5,3,30,12,0,0,0,0.25,981,14.5,254,1.2000000000000002
2016,3,5,4,30,12.100000000000001,0,0,0,0.25,982,13.8,242,1.2000000000000002
2016,3,5,5,30,12.200000000000001,0,0,0,0.25,982,13.3,230,1.1
2016,3,5,6,30,12.100000000000001,0,0,0,0.25,982,13,208,0.9
2016,3,5,7,30,12.100000000000001,0,0,0,0.25,981,13,186,0.8
2016,3,5,8,30,12,0,0,0,0.25,981,12.9,174,0.8
2016,3,5,9,30,11.9,0,0,0,0.25,981,12.9,176,0.8
2016,3,5,10,30,11.8,0,0,0,0.25,981,13,185,0.8
2016,3,5,11,30,11.9,0,0,0,0.25,981,13.100000000000001,190,0.7000000000000001
2016,3,5,12,30,11.9,0,0,0,0.25,981,13.200000000000001,192,0.7000000000000001
2016,3,5,13,30,12,0,0,0,0.25,981,13.3,178,0.7000000000000001
2016,3,5,14,30,12,4,0,4,0.25,981,14.3,153,1.2000000000000002
2016,3,5,15,30,12.9,38,0,38,0.25,981,16.1,143,2
2016,3,5,16,30,13.200000000000001,140,4,142,0.25,981,18.1,153,2.4000000000000004
2016,3,5,17,30,13.200000000000001,160,0,160,0.25,980,20.1,179,2.6
2016,3,5,18,30,12.600000000000001,77,0,77,0.25,980,21.3,209,3
2016,3,5,19,30,11.9,215,9,221,0.25,979,21.700000000000003,224,3.5
2016,3,5,20,30,11.3,276,20,292,0.25,979,21.5,228,4
2016,3,5,21,30,10.9,26,0,26,0.25,978,20.900000000000002,227,4
2016,3,5,22,30,10.700000000000001,216,16,226,0.25,978,20.5,219,3.7
2016,3,5,23,30,10.600000000000001,39,0,39,0.25,978,20.3,212,3.4000000000000004
2016,3,6,0,30,11.200000000000001,93,0,93,0.25,977,18.1,189,2.5
2016,3,6,1,30,11.8,29,47,33,0.25,977,16.1,187,2.3000000000000003
2016,3,6,2,30,11.700000000000001,0,0,0,0.25,977,15.200000000000001,187,2.5
2016,3,6,3,30,11.8,0,0,0,0.25,977,14.600000000000001,184,2.8000000000000003
2016,3,6,4,30,11.600000000000001,0,0,0,0.25,977,14.3,180,3.4000000000000004
2016,3,6,5,30,11.100000000000001,0,0,0,0.25,977,14,173,4.3
2016,3,6,6,30,10.600000000000001,0,0,0,0.25,976,13.5,164,4.800000000000001
2016,3,6,7,30,10.3,0,0,0,0.25,976,13.100000000000001,162,4.9
2016,3,6,8,30,10.3,0,0,0,0.25,976,13,171,4.4
2016,3,6,9,30,10.600000000000001,0,0,0,0.25,976,12.9,193,3.9000000000000004
2016,3,6,10,30,10.9,0,0,0,0.25,976,12.5,222,3.5
2016,3,6,11,30,10.4,0,0,0,0.25,977,11.4,249,3.1
2016,3,6,12,30,9.200000000000001,0,0,0,0.25,978,10.100000000000001,265,2.7
2016,3,6,13,30,8.1,0,0,0,0.25,979,9.3,270,2.3000000000000003
2016,3,6,14,30,7.800000000000001,14,38,15,0.25,980,9.8,272,2.5
2016,3,6,15,30,8.200000000000001,74,484,184,0.25,981,11.100000000000001,283,3.4000000000000004
2016,3,6,16,30,7.6000000000000005,105,694,394,0.25,981,12.3,298,4
2016,3,6,17,30,6.4,119,810,582,0.25,982,13.600000000000001,305,4.2
2016,3,6,18,30,5.2,125,877,726,0.25,982,14.8,310,4.1000000000000005
2016,3,6,19,30,4.4,254,584,691,0.25,981,15.8,314,3.9000000000000004
2016,3,6,20,30,3.8000000000000003,137,858,787,0.25,981,16.6,319,3.7
2016,3,6,21,30,3.4000000000000004,329,299,542,0.25,980,16.900000000000002,324,3.5
2016,3,6,22,30,3,238,432,503,0.25,980,16.7,330,3
2016,3,6,23,30,2.8000000000000003,175,21,185,0.25,980,16.400000000000002,333,2.8000000000000003
2016,3,7,0,30,3.1,115,109,146,0.24,980,13.8,334,1.5
2016,3,7,1,30,5.1000000000000005,30,83,38,0.24,980,11.3,333,0.9
2016,3,7,2,30,4.6000000000000005,0,0,0,0.24,980,9.8,311,0.8
2016,3,7,3,30,4.7,0,0,0,0.24,980,9,273,0.7000000000000001
2016,3,7,4,30,4.9,0,0,0,0.24,980,8.3,239,0.8
2016,3,7,5,30,4.9,0,0,0,0.24,980,7.7,216,0.9
2016,3,7,6,30,4.9,0,0,0,0.24,979,7.1000000000000005,200,1.1
2016,3,7,7,30,4.800000000000001,0,0,0,0.24,978,6.4,184,1.2000000000000002
2016,3,7,8,30,4.6000000000000005,0,0,0,0.24,978,6,170,1.4000000000000001
2016,3,7,9,30,4.5,0,0,0,0.24,976,6.300000000000001,161,1.7000000000000002
2016,3,7,10,30,4.800000000000001,0,0,0,0.24,975,6.9,157,2.2
2016,3,7,11,30,5.2,0,0,0,0.24,974,7.5,157,2.7
2016,3,7,12,30,5.7,0,0,0,0.24,973,7.800000000000001,161,2.8000000000000003
2016,3,7,13,30,6.1000000000000005,0,0,0,0.24,973,8,188,2.9000000000000004
2016,3,7,14,30,6.300000000000001,6,0,6,0.24,974,8.200000000000001,228,3.6
2016,3,7,15,30,5.800000000000001,63,0,63,0.24,974,8.5,247,4.2
2016,3,7,16,30,5.2,164,34,179,0.24,974,9.1,255,4.2
2016,3,7,17,30,4.7,258,257,407,0.24,974,10,262,4
2016,3,7,18,30,4.2,296,383,561,0.24,974,10.600000000000001,273,3.7
2016,3,7,19,30,3.9000000000000004,373,146,483,0.24,973,10.9,286,3.6
2016,3,7,20,30,3.8000000000000003,347,60,393,0.24,973,11,296,3.6
2016,3,7,21,30,3.8000000000000003,231,598,658,0.24,973,10.8,302,3.7
2016,3,7,22,30,3.9000000000000004,208,12,216,0.24,973,10.4,310,3.8000000000000003
2016,3,7,23,30,4,127,682,448,0.24,973,10.200000000000001,314,3.9000000000000004
2016,3,8,0,30,4.4,112,40,123,0.24,974,9.1,327,3.3000000000000003
2016,3,8,1,30,4.9,28,0,28,0.24,975,8,331,2.6
2016,3,8,2,30,5,0,0,0,0.24,976,7.300000000000001,330,2.5
2016,3,8,3,30,5,0,0,0,0.24,977,6.9,324,2.5
2016,3,8,4,30,5.1000000000000005,0,0,0,0.24,978,6.6000000000000005,316,2.4000000000000004
2016,3,8,5,30,5.300000000000001,0,0,0,0.24,978,6.300000000000001,308,2.4000000000000004
2016,3,8,6,30,5.2,0,0,0,0.24,978,6,306,2.7
2016,3,8,7,30,5.1000000000000005,0,0,0,0.24,979,5.7,310,2.8000000000000003
2016,3,8,8,30,4.800000000000001,0,0,0,0.24,980,5.2,316,2.3000000000000003
2016,3,8,9,30,4.6000000000000005,0,0,0,0.24,980,4.7,319,1.8
2016,3,8,10,30,4.4,0,0,0,0.24,980,4.5,315,1.5
2016,3,8,11,30,4.3,0,0,0,0.24,980,4.5,304,1.5
2016,3,8,12,30,4.3,0,0,0,0.24,981,4.6000000000000005,296,1.5
2016,3,8,13,30,4.3,0,0,0,0.24,981,4.9,292,1.5
2016,3,8,14,30,4.6000000000000005,6,0,6,0.24,982,6,297,1.6
2016,3,8,15,30,5.4,37,0,37,0.24,983,8,319,2.2
2016,3,8,16,30,5.9,148,8,151,0.24,984,10.3,334,2.8000000000000003
2016,3,8,17,30,5.7,240,360,449,0.24,984,12.700000000000001,335,3
2016,3,8,18,30,5.4,309,342,547,0.24,984,14.700000000000001,334,3.1
2016,3,8,19,30,5.2,332,394,631,0.24,983,16.2,331,3.2
2016,3,8,20,30,5.1000000000000005,287,509,676,0.24,982,17.1,331,3.4000000000000004
2016,3,8,21,30,4.9,323,341,568,0.24,982,17.3,328,3.6
2016,3,8,22,30,4.6000000000000005,102,834,619,0.24,982,16.900000000000002,326,3.7
2016,3,8,23,30,4.3,106,758,466,0.24,982,16.5,326,3.6
2016,3,9,0,30,4.5,78,610,258,0.24,982,13.8,329,2.7
2016,3,9,1,30,5.4,33,288,60,0.24,983,11.100000000000001,330,1.8
2016,3,9,2,30,5.6000000000000005,0,0,0,0.24,983,9.4,330,1.5
2016,3,9,3,30,5.7,0,0,0,0.24,983,8.6,327,1.4000000000000001
2016,3,9,4,30,5.6000000000000005,0,0,0,0.24,983,8,319,1.1
2016,3,9,5,30,5.4,0,0,0,0.24,983,7.9,317,1
2016,3,9,6,30,5.2,0,0,0,0.24,983,8,313,0.8
2016,3,9,7,30,5.2,0,0,0,0.24,984,7.9,295,0.7000000000000001
2016,3,9,8,30,5.2,0,0,0,0.24,983,7.6000000000000005,269,0.8
2016,3,9,9,30,5.300000000000001,0,0,0,0.24,983,7.2,249,0.8
2016,3,9,10,30,5.2,0,0,0,0.24,983,6.800000000000001,244,0.9
2016,3,9,11,30,5.2,0,0,0,0.24,983,6.5,246,1
2016,3,9,12,30,5.1000000000000005,0,0,0,0.24,983,6.4,243,0.9
2016,3,9,13,30,5.1000000000000005,0,0,0,0.24,984,6.800000000000001,234,0.9
2016,3,9,14,30,5.1000000000000005,17,129,22,0.24,984,9.1,225,1.1
2016,3,9,15,30,5.800000000000001,63,568,202,0.24,985,12.4,233,1.4000000000000001
2016,3,9,16,30,6,87,755,413,0.24,985,14.9,278,1.5
2016,3,9,17,30,6.800000000000001,100,849,598,0.24,985,17,318,2
2016,3,9,18,30,7.6000000000000005,107,901,738,0.24,985,18.7,330,2.4000000000000004
2016,3,9,19,30,8.200000000000001,256,596,710,0.24,984,19.700000000000003,335,2.4000000000000004
2016,3,9,20,30,8.4,265,584,714,0.24,983,20.1,326,2.2
2016,3,9,21,30,8.6,124,862,746,0.24,983,20.5,314,2.1
2016,3,9,22,30,8.6,213,515,534,0.24,982,20.6,314,2
2016,3,9,23,30,8.700000000000001,166,451,381,0.24,982,20.5,316,1.9000000000000001
2016,3,10,0,30,9.700000000000001,80,604,260,0.24,983,18,340,1.1
2016,3,10,1,30,10.4,36,257,61,0.24,983,16,184,0.8
2016,3,10,2,30,9,0,0,0,0.24,984,15.200000000000001,45,0.7000000000000001
2016,3,10,3,30,8.9,0,0,0,0.24,984,14.600000000000001,92,0.6000000000000001
2016,3,10,4,30,8.8,0,0,0,0.24,985,13.8,126,0.7000000000000001
2016,3,10,5,30,8.700000000000001,0,0,0,0.24,985,13.100000000000001,146,0.8
2016,3,10,6,30,8.6,0,0,0,0.24,985,12.600000000000001,157,1
2016,3,10,7,30,8.4,0,0,0,0.24,984,12,162,1
2016,3,10,8,30,8.200000000000001,0,0,0,0.24,984,11.8,166,1
2016,3,10,9,30,8,0,0,0,0.24,984,11.9,165,1
2016,3,10,10,30,7.9,0,0,0,0.24,983,11.8,159,1
2016,3,10,11,30,7.800000000000001,0,0,0,0.24,983,11.600000000000001,154,1.1
2016,3,10,12,30,7.7,0,0,0,0.24,983,11.3,155,1.1
2016,3,10,13,30,7.6000000000000005,0,0,0,0.24,983,11.200000000000001,154,1.1
2016,3,10,14,30,7.7,18,167,26,0.24,983,13.100000000000001,153,1.2000000000000002
2016,3,10,15,30,9.4,60,624,215,0.24,983,16.7,148,1.5
2016,3,10,16,30,9.1,80,802,430,0.24,983,20,138,1.4000000000000001
2016,3,10,17,30,8.1,200,513,503,0.24,983,22.8,146,1.1
2016,3,10,18,30,7.5,99,937,758,0.24,982,24.900000000000002,199,1
2016,3,10,19,30,6.6000000000000005,102,958,836,0.24,982,26.3,267,1.4000000000000001
2016,3,10,20,30,6.2,273,568,712,0.24,981,26.900000000000002,301,2.1
2016,3,10,21,30,5.800000000000001,104,929,779,0.24,980,26.8,312,2.5
2016,3,10,22,30,5.9,89,888,645,0.24,980,26.1,317,2.5
2016,3,10,23,30,6.5,74,804,461,0.24,979,25.6,319,2.5
2016,3,11,0,30,8.5,76,542,240,0.24,979,21.400000000000002,321,1.5
2016,3,11,1,30,10.5,34,129,47,0.24,979,17.900000000000002,309,1.1
2016,3,11,2,30,9,0,0,0,0.24,980,15.8,284,1.3
2016,3,11,3,30,8.8,0,0,0,0.24,981,14.3,262,1.4000000000000001
2016,3,11,4,30,8.6,0,0,0,0.24,981,13.200000000000001,249,1.4000000000000001
2016,3,11,5,30,8.4,0,0,0,0.24,981,12.9,235,1.2000000000000002
2016,3,11,6,30,8,0,0,0,0.24,980,12.9,190,0.9
2016,3,11,7,30,7.800000000000001,0,0,0,0.24,980,12.5,136,0.8
2016,3,11,8,30,7.6000000000000005,0,0,0,0.24,979,12,118,1
2016,3,11,9,30,7.300000000000001,0,0,0,0.24,978,11.8,121,1.1
2016,3,11,10,30,7,0,0,0,0.24,977,11.600000000000001,129,1.2000000000000002
2016,3,11,11,30,6.6000000000000005,0,0,0,0.24,977,11.4,140,1.3
2016,3,11,12,30,6.300000000000001,0,0,0,0.24,976,11.4,157,1.7000000000000002
2016,3,11,13,30,6.1000000000000005,0,0,0,0.24,976,11.3,171,2.3000000000000003
2016,3,11,14,30,6.4,20,0,20,0.24,977,11.8,172,2.9000000000000004
2016,3,11,15,30,7.2,98,154,137,0.24,977,13.4,162,3.6
2016,3,11,16,30,7.1000000000000005,70,780,414,0.24,977,15.9,159,4.800000000000001
2016,3,11,17,30,5.5,169,2,170,0.24,976,18.3,167,6.2
2016,3,11,18,30,5.6000000000000005,123,0,123,0.24,975,19.400000000000002,176,7.2
2016,3,11,19,30,7.300000000000001,344,52,384,0.24,974,19,187,7.6000000000000005
2016,3,11,20,30,8.5,238,12,247,0.24,975,17.5,210,7.7
2016,3,11,21,30,8.6,24,0,24,0.24,976,15.600000000000001,236,7.6000000000000005
2016,3,11,22,30,7.2,189,6,193,0.24,977,14.200000000000001,248,6.7
2016,3,11,23,30,6.300000000000001,157,3,159,0.24,977,13.8,250,6
2016,3,12,0,30,6.300000000000001,115,30,124,0.24,979,11.9,259,3.8000000000000003
2016,3,12,1,30,6.800000000000001,36,58,42,0.24,980,10.3,266,2.5
2016,3,12,2,30,7,0,0,0,0.24,980,9.200000000000001,265,2.1
2016,3,12,3,30,6.800000000000001,0,0,0,0.24,981,8.6,262,2.1
2016,3,12,4,30,6.6000000000000005,0,0,0,0.24,981,8.200000000000001,263,2.3000000000000003
2016,3,12,5,30,6.6000000000000005,0,0,0,0.24,982,7.9,269,2.4000000000000004
2016,3,12,6,30,6.5,0,0,0,0.24,982,7.5,278,2.2
2016,3,12,7,30,6.2,0,0,0,0.24,983,6.9,286,1.8
2016,3,12,8,30,5.800000000000001,0,0,0,0.24,983,6.300000000000001,289,1.4000000000000001
2016,3,12,9,30,5.5,0,0,0,0.24,983,6,287,1.1
2016,3,12,10,30,5.2,0,0,0,0.24,983,5.9,280,1
2016,3,12,11,30,5.1000000000000005,0,0,0,0.24,984,5.800000000000001,266,0.9
2016,3,12,12,30,5,0,0,0,0.24,984,5.7,261,0.9
2016,3,12,13,30,4.9,0,0,0,0.24,985,5.9,262,1
2016,3,12,14,30,5.2,23,51,26,0.24,986,6.9,268,1.2000000000000002
2016,3,12,15,30,5.7,94,431,205,0.24,986,8.8,292,1.4000000000000001
2016,3,12,16,30,5.9,128,647,417,0.24,987,10.8,315,1.7000000000000002
2016,3,12,17,30,5.4,277,114,345,0.24,987,12.9,323,2
2016,3,12,18,30,5,228,598,654,0.24,987,14.700000000000001,328,2.2
2016,3,12,19,30,5,275,559,709,0.24,986,15.9,328,2.3000000000000003
2016,3,12,20,30,5.1000000000000005,368,314,614,0.24,986,16.8,326,2.5
2016,3,12,21,30,5.2,235,607,681,0.24,985,17,324,2.8000000000000003
2016,3,12,22,30,5.2,210,536,550,0.24,985,16.8,326,3
2016,3,12,23,30,5.2,118,639,431,0.24,985,16.5,327,3.1
2016,3,13,0,30,5.4,89,569,264,0.24,985,14.200000000000001,334,1.9000000000000001
2016,3,13,1,30,6.7,36,152,52,0.24,985,11.700000000000001,337,1.1
2016,3,13,2,30,6.4,0,0,0,0.24,986,10.3,331,1
2016,3,13,3,30,6.2,0,0,0,0.24,987,9.600000000000001,310,0.9
2016,3,13,4,30,6.1000000000000005,0,0,0,0.24,987,8.9,291,0.9
2016,3,13,5,30,6.2,0,0,0,0.24,987,8.3,283,0.9
2016,3,13,6,30,6.300000000000001,0,0,0,0.24,987,8.1,275,0.8
2016,3,13,7,30,6.4,0,0,0,0.24,987,7.9,253,0.7000000000000001
2016,3,13,8,30,6.4,0,0,0,0.24,986,7.6000000000000005,223,0.6000000000000001
2016,3,13,9,30,6.4,0,0,0,0.24,986,7.300000000000001,196,0.6000000000000001
2016,3,13,10,30,6.4,0,0,0,0.24,985,7.2,179,0.6000000000000001
2016,3,13,11,30,6.4,0,0,0,0.24,985,7.2,180,0.6000000000000001
2016,3,13,12,30,6.300000000000001,0,0,0,0.24,985,7.2,174,0.7000000000000001
2016,3,13,13,30,6.300000000000001,0,0,0,0.24,985,7.6000000000000005,162,0.7000000000000001
2016,3,13,14,30,6.6000000000000005,25,105,31,0.24,985,9.200000000000001,156,1.2000000000000002
2016,3,13,15,30,7.1000000000000005,92,294,169,0.24,985,11.600000000000001,151,1.4000000000000001
2016,3,13,16,30,7.4,111,684,420,0.24,986,13.700000000000001,146,1.1
2016,3,13,17,30,7.6000000000000005,184,575,532,0.24,985,15.8,215,0.9
2016,3,13,18,30,7.7,307,394,590,0.24,985,17.2,287,1.4000000000000001
2016,3,13,19,30,8.1,382,110,468,0.24,984,17.900000000000002,286,2.2
2016,3,13,20,30,8.5,389,122,485,0.24,984,17.900000000000002,286,2.8000000000000003
2016,3,13,21,30,8.700000000000001,287,26,306,0.24,983,17.400000000000002,287,3.2
2016,3,13,22,30,9,283,66,325,0.24,983,16.6,278,3
2016,3,13,23,30,9.200000000000001,186,24,197,0.24,983,16.2,269,2.6
2016,3,14,0,30,9.4,111,12,115,0.24,983,14.700000000000001,263,1.8
2016,3,14,1,30,10.100000000000001,25,0,25,0.24,983,13.200000000000001,247,1
