hours,price
1666.0,132.22
1667.0,96.2
1668.0,98.33
1669.0,111.1
1670.0,113.16
1671.0,154.66
1672.0,178.87
1673.0,240.05
1674.0,338.39
1675.0,604.93
1676.0,455.48
1677.0,374.96
1678.0,309.29
1679.0,281.35
1680.0,279.65
1681.0,270.71
1682.0,274.66
1683.0,343.52
1684.0,346.55
1685.0,412.44
1686.0,577.94
1687.0,588.03
1688.0,529.54
1689.0,202.33
1690.0,115.6
1691.0,98.19
1692.0,121.68
1693.0,126.13
1694.0,137.19
1695.0,170.4
1696.0,240.49
1697.0,262.8
1698.0,506.47
1699.0,645.38
1700.0,721.72
1701.0,651.79
1702.0,480.62
1703.0,408.01
1704.0,358.45
1705.0,356.9
1706.0,355.99
1707.0,387.63
1708.0,371.1
1709.0,372.81
1710.0,452.03
1711.0,305.64
1712.0,279.83
1713.0,152.67
1714.0,98.54
1715.0,82.85
1716.0,81.03
1717.0,89.82
1718.0,98.35
1719.0,117.87
1720.0,148.32
1721.0,235.18
1722.0,320.15
1723.0,399.24
1724.0,349.94
1725.0,207.48
1726.0,176.58
1727.0,158.81
1728.0,271.61
1729.0,266.97
1730.0,289.2
1731.0,286.84
1732.0,237.4
1733.0,253.95
1734.0,313.54
1735.0,324.48
1736.0,232.4
1737.0,167.69
1738.0,79.24
1739.0,64.09
1740.0,60.66
1741.0,65.46
1742.0,73.77
1743.0,97.08
1744.0,126.92
1745.0,207.63
1746.0,444.28
1747.0,628.62
1748.0,529.64
1749.0,390.41
1750.0,194.35
1751.0,197.46
1752.0,128.61
1753.0,149.54
1754.0,169.11
1755.0,229.46
1756.0,181.54
1757.0,160.91
1758.0,177.6
1759.0,181.07
1760.0,139.41
1761.0,126.89
1762.0,102.75
1763.0,103.51
1764.0,104.06
1765.0,94.83
1766.0,116.08
1767.0,141.73
1768.0,167.95
1769.0,211.13
1770.0,302.42
1771.0,461.71
1772.0,397.33
1773.0,307.91
1774.0,190.37
1775.0,171.44
1776.0,231.77
1777.0,205.04
1778.0,168.62
1779.0,197.8
1780.0,252.0
1781.0,345.83
1782.0,461.39
1783.0,450.55
1784.0,376.57
1785.0,305.3
1786.0,157.28
1787.0,130.82
1788.0,124.64
1789.0,130.3
1790.0,128.97
1791.0,136.91
1792.0,254.97
1793.0,278.04
1794.0,441.45
1795.0,497.71
1796.0,391.27
1797.0,221.59
1798.0,143.23
1799.0,116.28
1800.0,143.54
1801.0,151.06
1802.0,170.57
1803.0,174.35
1804.0,184.85
1805.0,184.53
1806.0,285.52
1807.0,257.18
1808.0,246.24
1809.0,158.73
1810.0,107.96
1811.0,104.76
1812.0,108.64
1813.0,110.82
1814.0,132.12
1815.0,142.57
1816.0,185.43
1817.0,277.47
1818.0,382.48
1819.0,465.53
1820.0,405.59
1821.0,295.66
1822.0,242.52
1823.0,203.3
1824.0,276.32
1825.0,280.29
1826.0,279.32
1827.0,279.08
1828.0,280.04
1829.0,210.26
1830.0,344.78
1831.0,331.2
1832.0,388.5
1833.0,336.21
1834.0,197.95
1835.0,136.35
1836.0,134.93
1837.0,157.46
1838.0,193.62
1839.0,205.52
1840.0,209.73
1841.0,287.25
1842.0,321.34
1843.0,480.7
1844.0,365.89
1845.0,326.63
1846.0,283.25
1847.0,174.1
1848.0,321.89
1849.0,205.33
1850.0,195.85
1851.0,169.36
1852.0,147.85
1853.0,168.13
1854.0,190.76
1855.0,209.48
1856.0,190.3
1857.0,136.76
1858.0,56.31
1859.0,47.63
1860.0,47.94
1861.0,60.64
1862.0,72.36
1863.0,74.53
1864.0,111.8
1865.0,158.51
1866.0,229.74
1867.0,315.84
1868.0,302.41
1869.0,292.24
1870.0,252.78
1871.0,234.25
1872.0,271.01
1873.0,298.07
1874.0,280.31
1875.0,286.84
1876.0,281.88
1877.0,265.73
1878.0,266.17
1879.0,213.69
1880.0,290.02
1881.0,115.5
1882.0,49.97
1883.0,46.63
1884.0,63.9
1885.0,89.03
1886.0,116.0
1887.0,129.76
1888.0,141.42
1889.0,188.7
1890.0,270.03
1891.0,411.69
1892.0,338.55
1893.0,264.53
1894.0,161.53
1895.0,170.95
1896.0,184.53
1897.0,167.84
1898.0,187.21
1899.0,205.66
1900.0,261.35
1901.0,279.04
1902.0,312.03
1903.0,384.69
1904.0,373.96
1905.0,316.76
1906.0,266.33
1907.0,212.38
1908.0,212.65
1909.0,198.62
1910.0,198.16
1911.0,201.27
1912.0,210.81
1913.0,217.19
1914.0,325.79
1915.0,501.3
1916.0,447.38
1917.0,440.97
1918.0,367.68
1919.0,332.78
1920.0,406.9
1921.0,432.89
1922.0,469.17
1923.0,483.26
1924.0,508.79
1925.0,510.61
1926.0,535.39
1927.0,527.64
1928.0,397.67
1929.0,281.11
1930.0,182.17
1931.0,152.23
1932.0,92.2
1933.0,92.78
1934.0,89.23
1935.0,92.24
1936.0,98.21
1937.0,128.68
1938.0,339.52
1939.0,604.57
1940.0,600.31
1941.0,454.85
1942.0,303.55
1943.0,274.84
1944.0,227.07
1945.0,237.09
1946.0,249.25
1947.0,256.26
1948.0,281.1
1949.0,426.38
1950.0,567.93
1951.0,619.02
1952.0,491.96
1953.0,293.35
1954.0,198.33
1955.0,177.58
1956.0,132.75
1957.0,146.87
1958.0,147.29
1959.0,147.48
1960.0,181.39
1961.0,225.28
1962.0,405.86
1963.0,660.82
1964.0,626.35
1965.0,590.3
1966.0,529.66
1967.0,513.92
1968.0,485.39
1969.0,496.44
1970.0,495.77
1971.0,497.15
1972.0,480.32
1973.0,482.93
1974.0,519.44
1975.0,538.43
1976.0,349.88
1977.0,169.22
1978.0,127.59
1979.0,118.53
1980.0,128.0
1981.0,138.37
1982.0,168.98
1983.0,235.58
1984.0,359.23
1985.0,374.76
1986.0,585.28
1987.0,839.43
1988.0,798.44
1989.0,706.29
1990.0,589.16
1991.0,560.05
1992.0,531.94
1993.0,525.7
1994.0,523.59
1995.0,522.58
1996.0,521.67
1997.0,522.55
1998.0,541.98
1999.0,525.57
2000.0,328.47
2001.0,153.83
2002.0,105.46
2003.0,120.11
2004.0,103.4
2005.0,118.51
2006.0,139.33
2007.0,259.95
2008.0,305.51
2009.0,301.61
2010.0,400.4
2011.0,644.96
2012.0,638.59
2013.0,572.79
2014.0,491.88
2015.0,455.21
2016.0,494.94
2017.0,515.32
2018.0,524.09
2019.0,536.7
2020.0,544.26
2021.0,572.95
2022.0,609.91
2023.0,554.08
2024.0,232.57
2025.0,110.51
2026.0,89.95
2027.0,94.17
2028.0,101.01
2029.0,135.29
2030.0,187.58
2031.0,263.11
2032.0,309.97
2033.0,289.16
2034.0,325.73
2035.0,590.99
2036.0,576.44
2037.0,524.06
2038.0,368.21
2039.0,356.04
2040.0,375.25
2041.0,359.98
2042.0,316.02
2043.0,323.58
2044.0,294.24
2045.0,262.28
2046.0,299.03
2047.0,295.01
2048.0,204.1
2049.0,97.36
2050.0,84.38
2051.0,91.7
2052.0,91.48
2053.0,126.0
2054.0,144.05
2055.0,190.18
2056.0,188.26
2057.0,207.99
2058.0,178.8
2059.0,215.94
2060.0,215.77
2061.0,171.68
2062.0,134.38
2063.0,105.66
2064.0,74.6
2065.0,46.36
2066.0,38.08
2067.0,30.25
2068.0,24.19
2069.0,21.75
2070.0,27.22
2071.0,30.77
2072.0,25.62
2073.0,19.96
2074.0,20.77
2075.0,12.73
2076.0,14.47
2077.0,20.12
2078.0,25.84
2079.0,31.63
2080.0,45.43
2081.0,52.66
2082.0,100.43
2083.0,227.07
2084.0,276.35
2085.0,256.84
2086.0,226.25
2087.0,219.93
2088.0,402.14
2089.0,341.46
2090.0,329.33
2091.0,347.61
2092.0,398.61
2093.0,397.37
2094.0,398.42
2095.0,359.57
2096.0,222.19
2097.0,161.42
2098.0,117.43
2099.0,105.68
2100.0,104.53
2101.0,93.85
2102.0,106.0
2103.0,100.17
2104.0,104.98
2105.0,90.46
2106.0,117.78
2107.0,173.64
2108.0,161.4
2109.0,144.43
2110.0,105.85
2111.0,100.11
2112.0,101.11
2113.0,107.75
2114.0,98.78
2115.0,87.17
2116.0,78.66
2117.0,88.72
2118.0,146.04
2119.0,176.49
2120.0,118.77
2121.0,118.64
2122.0,84.18
2123.0,66.13
2124.0,58.01
2125.0,59.76
2126.0,59.34
2127.0,57.31
2128.0,57.64
2129.0,59.86
2130.0,134.15
2131.0,211.89
2132.0,251.34
2133.0,212.0
2134.0,185.53
2135.0,149.96
2136.0,144.02
2137.0,123.62
2138.0,131.97
2139.0,115.96
2140.0,104.61
2141.0,108.46
2142.0,173.78
2143.0,227.07
2144.0,139.02
2145.0,65.53
2146.0,71.86
2147.0,70.19
2148.0,76.47
2149.0,89.01
2150.0,107.82
2151.0,138.49
2152.0,175.75
2153.0,165.51
2154.0,304.23
2155.0,636.98
2156.0,610.98
2157.0,371.15
2158.0,208.85
2159.0,163.83
2160.0,112.87
2161.0,102.86
2162.0,88.37
2163.0,75.5
2164.0,53.47
2165.0,61.8
2166.0,87.71
2167.0,96.72
2168.0,82.82
2169.0,67.18
2170.0,74.43
2171.0,75.67
2172.0,81.27
2173.0,78.71
2174.0,86.84
2175.0,102.8
2176.0,110.93
2177.0,130.4
2178.0,150.88
2179.0,209.2
2180.0,208.19
2181.0,136.5
2182.0,98.41
2183.0,62.91
2184.0,59.37
2185.0,80.0
2186.0,76.9
2187.0,90.49
2188.0,98.51
2189.0,106.78
2190.0,122.66
2191.0,167.82
2192.0,110.38
2193.0,48.97
2194.0,38.95
2195.0,31.26
2196.0,36.07
2197.0,42.73
2198.0,41.61
2199.0,50.07
2200.0,69.22
2201.0,72.0
2202.0,158.71
2203.0,278.36
2204.0,279.63
2205.0,157.37
2206.0,128.0
2207.0,112.11
2208.0,77.89
2209.0,72.28
2210.0,82.68
2211.0,78.32
2212.0,81.52
2213.0,108.54
2214.0,190.57
2215.0,176.33
2216.0,65.43
2217.0,15.45
2218.0,13.26
2219.0,13.36
2220.0,12.94
2221.0,15.73
2222.0,19.94
2223.0,29.74
2224.0,29.12
2225.0,31.89
2226.0,51.08
2227.0,88.15
2228.0,89.77
2229.0,69.94
2230.0,36.2
2231.0,29.48
2232.0,32.49
2233.0,34.05
2234.0,33.88
2235.0,35.26
2236.0,40.01
2237.0,41.54
2238.0,60.65
2239.0,64.85
2240.0,54.17
2241.0,50.38
2242.0,83.48
2243.0,76.09
2244.0,72.46
2245.0,62.15
2246.0,56.83
2247.0,42.53
2248.0,43.55
2249.0,49.37
2250.0,61.59
2251.0,96.06
2252.0,93.45
2253.0,76.71
2254.0,50.56
2255.0,44.46
2256.0,22.67
2257.0,23.7
2258.0,26.4
2259.0,26.45
2260.0,26.24
2261.0,32.52
2262.0,35.24
2263.0,36.72
2264.0,31.76
2265.0,24.2
2266.0,20.72
2267.0,20.06
2268.0,18.91
2269.0,16.71
2270.0,16.31
2271.0,14.82
2272.0,15.38
2273.0,16.54
2274.0,19.99
2275.0,28.42
2276.0,23.9
2277.0,19.04
2278.0,15.85
2279.0,9.55
2280.0,7.47
2281.0,4.97
2282.0,5.79
2283.0,8.9
2284.0,11.24
2285.0,16.95
2286.0,24.87
2287.0,29.99
2288.0,24.43
2289.0,26.14
2290.0,23.91
2291.0,22.54
2292.0,26.12
2293.0,27.52
2294.0,36.81
2295.0,39.82
2296.0,40.36
2297.0,40.92
2298.0,44.32
2299.0,73.16
2300.0,58.49
2301.0,37.66
2302.0,24.53
2303.0,18.63
2304.0,9.93
2305.0,8.52
2306.0,7.1
2307.0,8.43
2308.0,12.08
2309.0,15.77
2310.0,26.53
2311.0,22.25
2312.0,19.57
2313.0,22.29
2314.0,22.26
2315.0,23.31
2316.0,27.19
2317.0,40.37
2318.0,49.08
2319.0,68.45
2320.0,76.01
2321.0,69.6
2322.0,68.13
2323.0,82.11
2324.0,75.99
2325.0,52.77
2326.0,43.39
2327.0,33.4
2328.0,25.06
2329.0,23.23
2330.0,21.79
2331.0,22.38
2332.0,23.63
2333.0,24.46
2334.0,41.79
2335.0,47.51
2336.0,25.19
2337.0,27.59
2338.0,27.94
2339.0,36.12
2340.0,45.0
2341.0,76.82
2342.0,170.33
2343.0,268.25
2344.0,308.29
2345.0,278.81
2346.0,243.18
2347.0,161.59
2348.0,122.2
2349.0,80.47
2350.0,58.3
2351.0,42.79
2352.0,21.3
2353.0,22.23
2354.0,22.51
2355.0,21.23
2356.0,17.99
2357.0,19.44
2358.0,28.84
2359.0,27.72
2360.0,23.16
2361.0,21.57
2362.0,22.7
2363.0,24.91
2364.0,30.52
2365.0,33.46
2366.0,40.89
2367.0,35.57
2368.0,32.65
2369.0,30.8
2370.0,31.13
2371.0,35.09
2372.0,38.08
2373.0,29.95
2374.0,22.09
2375.0,19.57
2376.0,16.59
2377.0,14.57
2378.0,14.0
2379.0,13.45
2380.0,13.15
2381.0,14.19
2382.0,17.14
2383.0,18.32
2384.0,18.21
2385.0,18.29
2386.0,18.13
2387.0,17.18
2388.0,18.86
2389.0,18.81
2390.0,19.34
2391.0,19.37
2392.0,20.27
2393.0,19.84
2394.0,22.12
2395.0,22.63
2396.0,24.38
2397.0,17.87
2398.0,13.97
2399.0,11.48
2400.0,5.89
2401.0,3.81
2402.0,3.61
2403.0,4.68
2404.0,4.45
2405.0,8.83
2406.0,11.59
2407.0,13.56
2408.0,13.83
2409.0,13.8
2410.0,13.31
2411.0,14.11
2412.0,14.51
2413.0,15.31
2414.0,15.51
2415.0,14.88
2416.0,14.65
2417.0,17.42
2418.0,19.52
2419.0,22.2
2420.0,20.61
2421.0,17.27
2422.0,13.36
2423.0,10.28
2424.0,13.14
2425.0,11.31
2426.0,11.24
2427.0,10.82
2428.0,10.24
2429.0,10.32
2430.0,11.6
2431.0,11.91
2432.0,9.02
2433.0,12.22
2434.0,9.62
2435.0,2.95
2436.0,1.79
2437.0,1.56
2438.0,1.91
2439.0,2.59
2440.0,3.79
2441.0,4.09
2442.0,8.46
2443.0,7.49
2444.0,5.44
2445.0,4.34
2446.0,4.17
2447.0,2.48
2448.0,7.58
2449.0,7.26
2450.0,7.57
2451.0,7.83
2452.0,9.95
2453.0,16.11
2454.0,20.85
2455.0,27.58
2456.0,21.58
2457.0,23.46
2458.0,22.13
2459.0,23.17
2460.0,24.72
2461.0,23.04
2462.0,23.95
2463.0,24.73
2464.0,26.09
2465.0,26.35
2466.0,23.23
2467.0,31.1
2468.0,33.59
2469.0,24.71
2470.0,15.49
2471.0,15.0
2472.0,11.16
2473.0,12.02
2474.0,12.17
2475.0,13.23
2476.0,15.89
2477.0,19.8
2478.0,24.84
2479.0,25.03
2480.0,27.89
2481.0,27.41
2482.0,24.69
2483.0,26.11
2484.0,23.77
2485.0,23.57
2486.0,24.27
2487.0,23.98
2488.0,28.23
2489.0,30.94
2490.0,28.59
2491.0,40.26
2492.0,48.67
2493.0,26.68
2494.0,20.58
2495.0,17.91
2496.0,18.06
2497.0,16.93
2498.0,16.43
2499.0,16.51
2500.0,17.9
2501.0,20.45
2502.0,41.1
2503.0,40.87
2504.0,38.86
2505.0,37.75
2506.0,27.88
2507.0,25.16
2508.0,23.8
2509.0,25.4
2510.0,24.99
2511.0,26.27
2512.0,27.98
2513.0,32.0
2514.0,40.57
2515.0,51.26
2516.0,28.53
2517.0,11.49
2518.0,7.53
2519.0,5.04
2520.0,1.9
2521.0,0.35
2522.0,0.05
2523.0,1.63
2524.0,2.03
2525.0,2.05
2526.0,4.45
2527.0,7.03
2528.0,7.52
2529.0,7.14
2530.0,6.56
2531.0,5.2
2532.0,5.94
2533.0,9.03
2534.0,6.25
2535.0,8.11
2536.0,12.14
2537.0,17.52
2538.0,22.41
2539.0,34.14
2540.0,15.47
2541.0,6.16
2542.0,3.11
2543.0,2.55
2544.0,-2.01
2545.0,-1.6
2546.0,-1.46
2547.0,0.32
2548.0,1.87
2549.0,5.2
2550.0,11.43
2551.0,11.12
2552.0,15.15
2553.0,17.64
2554.0,19.99
2555.0,21.73
2556.0,23.82
2557.0,25.18
2558.0,30.95
2559.0,31.51
2560.0,30.69
2561.0,32.3
2562.0,39.13
2563.0,44.29
2564.0,38.39
2565.0,25.27
2566.0,20.36
2567.0,16.57
2568.0,13.33
2569.0,11.7
2570.0,11.27
2571.0,11.21
2572.0,12.41
2573.0,13.73
2574.0,15.81
2575.0,17.84
2576.0,21.44
2577.0,22.82
2578.0,20.11
2579.0,19.16
2580.0,18.06
2581.0,17.87
2582.0,15.35
2583.0,16.4
2584.0,20.04
2585.0,19.37
2586.0,23.91
2587.0,27.13
2588.0,15.51
2589.0,11.32
2590.0,4.19
2591.0,3.74
2592.0,0.82
2593.0,0.75
2594.0,0.7
2595.0,1.09
2596.0,2.08
2597.0,3.69
2598.0,9.04
2599.0,10.12
2600.0,11.34
2601.0,12.8
2602.0,12.94
2603.0,13.53
2604.0,16.2
2605.0,20.13
2606.0,20.67
2607.0,27.25
2608.0,41.18
2609.0,49.72
2610.0,64.78
2611.0,79.7
2612.0,47.4
2613.0,28.2
2614.0,19.02
2615.0,15.62
2616.0,14.9
2617.0,13.1
2618.0,13.52
2619.0,13.67
2620.0,14.58
2621.0,16.68
2622.0,21.51
2623.0,21.29
2624.0,22.54
2625.0,23.57
2626.0,23.78
2627.0,26.4
2628.0,31.23
2629.0,41.0
2630.0,52.91
2631.0,70.01
2632.0,104.0
2633.0,87.88
2634.0,68.36
2635.0,56.58
2636.0,35.13
2637.0,25.38
2638.0,16.78
2639.0,14.15
2640.0,13.98
2641.0,13.12
2642.0,12.91
2643.0,13.91
2644.0,15.03
2645.0,16.3
2646.0,19.84
2647.0,20.52
2648.0,22.29
2649.0,24.27
2650.0,22.89
2651.0,23.95
2652.0,22.71
2653.0,26.05
2654.0,31.32
2655.0,36.89
2656.0,39.86
2657.0,40.79
2658.0,39.18
2659.0,42.69
2660.0,27.43
2661.0,15.95
2662.0,9.79
2663.0,8.16
2664.0,2.44
2665.0,2.48
2666.0,3.03
2667.0,3.7
2668.0,4.81
2669.0,6.13
2670.0,10.89
2671.0,7.63
2672.0,6.5
2673.0,5.24
2674.0,5.06
2675.0,6.61
2676.0,7.89
2677.0,7.85
2678.0,8.36
2679.0,10.48
2680.0,12.69
2681.0,12.96
2682.0,16.22
2683.0,42.67
2684.0,42.09
2685.0,22.73
2686.0,11.48
2687.0,11.27
2688.0,16.49
2689.0,16.13
2690.0,14.96
2691.0,15.95
2692.0,16.57
2693.0,18.4
2694.0,21.98
2695.0,23.9
2696.0,27.06
2697.0,29.37
2698.0,30.58
2699.0,33.04
2700.0,35.44
2701.0,42.67
2702.0,59.94
2703.0,77.19
2704.0,90.07
2705.0,89.11
2706.0,72.71
2707.0,56.24
2708.0,37.4
2709.0,28.57
2710.0,22.6
2711.0,12.75
2712.0,4.95
2713.0,4.04
2714.0,4.37
2715.0,6.51
2716.0,6.96
2717.0,8.29
2718.0,12.3
2719.0,14.02
2720.0,16.43
2721.0,17.46
2722.0,17.73
2723.0,19.03
2724.0,17.7
2725.0,17.81
2726.0,21.83
2727.0,23.27
2728.0,40.43
2729.0,38.77
2730.0,29.06
2731.0,26.8
2732.0,26.37
2733.0,20.99
2734.0,16.62
2735.0,14.8
2736.0,11.74
2737.0,11.07
2738.0,11.83
2739.0,13.0
2740.0,13.01
2741.0,13.72
2742.0,14.27
2743.0,15.68
2744.0,16.33
2745.0,16.51
2746.0,18.51
2747.0,20.09
2748.0,23.95
2749.0,23.66
2750.0,30.5
2751.0,38.34
2752.0,38.07
2753.0,33.04
2754.0,30.31
2755.0,30.37
2756.0,24.06
2757.0,21.18
2758.0,18.79
2759.0,16.2
2760.0,16.53
2761.0,14.37
2762.0,13.29
2763.0,15.37
2764.0,14.47
2765.0,14.62
2766.0,14.96
2767.0,13.7
2768.0,13.83
2769.0,15.04
2770.0,14.76
2771.0,15.59
2772.0,17.25
2773.0,16.87
2774.0,16.44
2775.0,20.29
2776.0,18.26
2777.0,16.35
2778.0,27.29
2779.0,15.77
2780.0,17.11
2781.0,11.51
2782.0,10.31
2783.0,7.79
2784.0,2.75
2785.0,1.08
2786.0,-0.03
2787.0,0.53
2788.0,2.49
2789.0,2.54
2790.0,3.82
2791.0,3.89
2792.0,3.45
2793.0,14.49
2794.0,14.31
2795.0,16.03
2796.0,21.44
2797.0,33.11
2798.0,37.08
2799.0,35.31
2800.0,55.92
2801.0,44.57
2802.0,41.37
2803.0,62.45
2804.0,44.88
2805.0,33.24
2806.0,25.99
2807.0,18.42
2808.0,14.34
2809.0,12.05
2810.0,6.75
2811.0,7.33
2812.0,7.75
2813.0,9.88
2814.0,21.48
2815.0,15.83
2816.0,23.49
2817.0,32.22
2818.0,34.86
2819.0,51.63
2820.0,38.62
2821.0,44.07
2822.0,54.4
2823.0,61.08
2824.0,89.44
2825.0,83.03
2826.0,90.21
2827.0,122.31
2828.0,118.96
2829.0,98.41
2830.0,74.46
2831.0,63.29
2832.0,21.19
2833.0,17.55
2834.0,8.65
2835.0,5.42
2836.0,5.66
2837.0,4.89
2838.0,9.7
2839.0,7.2
2840.0,6.44
2841.0,15.59
2842.0,12.19
2843.0,16.15
2844.0,18.3
2845.0,14.2
2846.0,26.41
2847.0,37.82
2848.0,46.05
2849.0,50.09
2850.0,53.03
2851.0,76.64
2852.0,97.9
2853.0,85.34
2854.0,75.91
2855.0,64.48
2856.0,41.52
2857.0,32.51
2858.0,19.09
2859.0,17.25
2860.0,17.37
2861.0,16.84
2862.0,31.21
2863.0,19.71
2864.0,18.26
2865.0,20.67
2866.0,19.25
2867.0,20.44
2868.0,26.87
2869.0,29.07
2870.0,30.22
2871.0,41.06
2872.0,39.21
2873.0,41.1
2874.0,63.56
2875.0,82.06
2876.0,106.1
2877.0,71.82
2878.0,44.52
2879.0,34.05
2880.0,7.94
2881.0,6.4
2882.0,5.37
2883.0,5.75
2884.0,5.09
2885.0,6.55
2886.0,6.18
2887.0,5.75
2888.0,2.62
2889.0,7.76
2890.0,14.57
2891.0,10.85
2892.0,18.2
2893.0,26.24
2894.0,29.31
2895.0,53.08
2896.0,74.74
2897.0,62.24
2898.0,60.85
2899.0,67.49
2900.0,55.83
2901.0,42.89
2902.0,23.66
2903.0,19.22
2904.0,19.28
2905.0,14.37
2906.0,9.95
2907.0,7.07
2908.0,11.28
2909.0,8.99
2910.0,9.33
2911.0,11.21
2912.0,12.78
2913.0,15.42
2914.0,17.85
2915.0,20.04
2916.0,26.07
2917.0,39.18
2918.0,57.08
2919.0,67.55
2920.0,63.75
2921.0,56.61
2922.0,60.5
2923.0,70.13
2924.0,50.07
2925.0,44.92
2926.0,40.88
2927.0,27.28
2928.0,29.39
2929.0,24.96
2930.0,18.21
2931.0,9.35
2932.0,9.75
2933.0,12.56
2934.0,14.96
2935.0,16.67
2936.0,16.22
2937.0,18.72
2938.0,21.12
2939.0,25.21
2940.0,32.86
2941.0,69.03
2942.0,89.36
2943.0,140.29
2944.0,174.28
2945.0,125.01
2946.0,64.54
2947.0,57.29
2948.0,50.21
2949.0,38.82
2950.0,49.12
2951.0,42.73
2952.0,18.63
2953.0,18.07
2954.0,10.52
2955.0,6.81
2956.0,6.85
2957.0,8.68
2958.0,13.37
2959.0,14.74
2960.0,13.8
2961.0,17.35
2962.0,20.51
2963.0,26.41
2964.0,40.77
2965.0,89.88
2966.0,88.32
2967.0,128.1
2968.0,152.61
2969.0,155.3
2970.0,109.24
2971.0,121.58
2972.0,104.38
2973.0,58.2
2974.0,38.98
2975.0,30.63
2976.0,14.49
2977.0,15.15
2978.0,13.2
2979.0,11.15
2980.0,6.35
2981.0,7.18
2982.0,8.15
2983.0,5.89
2984.0,12.91
2985.0,7.4
2986.0,8.91
2987.0,10.07
2988.0,14.7
2989.0,24.13
2990.0,30.38
2991.0,32.28
2992.0,41.03
2993.0,46.12
2994.0,40.79
2995.0,40.68
2996.0,45.59
2997.0,36.44
2998.0,30.54
2999.0,32.9
3000.0,25.21
3001.0,20.2
3002.0,18.93
3003.0,17.66
3004.0,19.39
3005.0,22.21
3006.0,18.6
3007.0,19.15
3008.0,17.63
3009.0,19.13
3010.0,19.98
3011.0,22.56
3012.0,25.02
3013.0,28.35
3014.0,33.1
3015.0,45.49
3016.0,46.05
3017.0,41.33
3018.0,36.93
3019.0,34.56
3020.0,24.5
3021.0,19.55
3022.0,14.51
3023.0,10.6
3024.0,10.06
3025.0,4.47
3026.0,4.67
3027.0,4.27
3028.0,4.9
3029.0,4.89
3030.0,6.85
3031.0,10.77
3032.0,9.13
3033.0,13.17
3034.0,7.93
3035.0,7.31
3036.0,12.0
3037.0,18.57
3038.0,19.81
3039.0,26.8
3040.0,50.81
3041.0,33.69
3042.0,55.72
3043.0,43.56
3044.0,28.61
3045.0,27.71
3046.0,17.77
3047.0,13.68
3048.0,10.07
3049.0,8.16
3050.0,5.45
3051.0,5.0
3052.0,5.69
3053.0,4.88
3054.0,5.34
3055.0,6.14
3056.0,4.58
3057.0,4.37
3058.0,4.79
3059.0,5.08
3060.0,5.41
3061.0,12.84
3062.0,16.45
3063.0,19.82
3064.0,26.32
3065.0,28.28
3066.0,26.22
3067.0,27.18
3068.0,33.65
3069.0,27.32
3070.0,25.55
3071.0,21.94
3072.0,20.12
3073.0,17.23
3074.0,16.07
3075.0,15.35
3076.0,14.85
3077.0,15.04
3078.0,13.85
3079.0,16.87
3080.0,18.38
3081.0,17.37
3082.0,19.63
3083.0,20.32
3084.0,22.55
3085.0,23.54
3086.0,28.39
3087.0,31.1
3088.0,38.88
3089.0,42.89
3090.0,47.69
3091.0,62.41
3092.0,59.5
3093.0,51.07
3094.0,34.13
3095.0,25.61
3096.0,26.25
3097.0,24.21
3098.0,22.5
3099.0,24.17
3100.0,24.72
3101.0,25.65
3102.0,23.67
3103.0,16.61
3104.0,16.47
3105.0,17.35
3106.0,19.04
3107.0,17.68
3108.0,18.72
3109.0,19.35
3110.0,21.09
3111.0,26.72
3112.0,34.9
3113.0,35.45
3114.0,31.99
3115.0,39.4
3116.0,41.52
3117.0,33.17
3118.0,33.44
3119.0,21.42
3120.0,12.33
3121.0,12.62
3122.0,12.13
3123.0,11.83
3124.0,11.98
3125.0,14.07
3126.0,16.22
3127.0,17.42
3128.0,14.1
3129.0,12.19
3130.0,11.19
3131.0,15.29
3132.0,15.45
3133.0,11.21
3134.0,14.02
3135.0,25.2
3136.0,29.69
3137.0,27.94
3138.0,25.72
3139.0,29.78
3140.0,45.98
3141.0,45.0
3142.0,30.13
3143.0,14.88
3144.0,14.1
3145.0,12.75
3146.0,14.63
3147.0,15.99
3148.0,16.78
3149.0,19.38
3150.0,19.14
3151.0,18.45
3152.0,17.64
3153.0,17.31
3154.0,16.86
3155.0,21.03
3156.0,25.72
3157.0,28.04
3158.0,34.04
3159.0,43.53
3160.0,44.3
3161.0,37.7
3162.0,45.74
3163.0,56.9
3164.0,56.89
3165.0,50.04
3166.0,29.6
3167.0,31.66
3168.0,17.16
3169.0,11.88
3170.0,11.7
3171.0,11.14
3172.0,11.2
3173.0,13.59
3174.0,11.23
3175.0,9.97
3176.0,20.91
3177.0,27.85
3178.0,23.27
3179.0,26.51
3180.0,29.61
3181.0,41.58
3182.0,44.47
3183.0,57.92
3184.0,47.46
3185.0,42.37
3186.0,55.63
3187.0,58.16
3188.0,35.86
3189.0,29.2
3190.0,26.69
3191.0,20.87
3192.0,13.47
3193.0,9.15
3194.0,7.86
3195.0,8.66
3196.0,10.53
3197.0,11.45
3198.0,10.31
3199.0,15.81
3200.0,17.0
3201.0,8.83
3202.0,16.73
3203.0,19.21
3204.0,25.11
3205.0,35.99
3206.0,55.41
3207.0,57.78
3208.0,62.54
3209.0,44.45
3210.0,33.32
3211.0,37.71
3212.0,28.98
3213.0,23.02
3214.0,20.88
3215.0,18.03
3216.0,16.08
3217.0,13.54
3218.0,9.06
3219.0,10.03
