Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,96261,-,-,-,35.33,-118.74,-8,320,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2012,2,6,7,30,0,18,18,-5,11,980,102,3.8000000000000003,0.19
2012,2,6,8,30,0,74,74,-5,14,980,102,4.4,0.19
2012,2,6,9,30,223,194,294,-6,15,980,104,5.2,0.19
2012,2,6,10,30,391,226,444,-7,16,970,110,5.7,0.19
2012,2,6,11,30,380,263,498,-8,17,970,112,5.7,0.19
2012,2,6,12,30,10,212,219,-8,17,970,113,5.5,0.19
2012,2,6,13,30,59,259,293,-8,17,970,113,5.1000000000000005,0.19
2012,2,6,14,30,122,219,278,-8,16,970,112,4.3,0.19
2012,2,6,15,30,16,129,135,-7,15,970,112,3.6,0.19
2012,2,6,16,30,36,63,70,-6,13,970,112,3.5,0.19
2012,2,6,17,30,0,0,0,-6,13,970,111,4,0.19
2012,2,6,18,30,0,0,0,-6,13,970,106,4.4,0.19
2012,2,6,19,30,0,0,0,-7,13,970,103,4.800000000000001,0.19
2012,2,6,20,30,0,0,0,-7,13,970,103,5.7,0.19
2012,2,6,21,30,0,0,0,-8,13,970,104,6.5,0.19
2012,2,6,22,30,0,0,0,-8,14,970,104,6.4,0.19
2012,2,6,23,30,0,0,0,-8,13,970,104,6,0.19
2012,2,7,0,30,0,0,0,-8,13,970,102,5.7,0.19
2012,2,7,1,30,0,0,0,-8,13,970,102,5.800000000000001,0.19
2012,2,7,2,30,0,0,0,-8,13,970,102,5.800000000000001,0.19
2012,2,7,3,30,0,0,0,-8,12,970,103,6,0.19
2012,2,7,4,30,0,0,0,-8,12,970,104,6.5,0.19
2012,2,7,5,30,0,0,0,-8,13,970,104,7.300000000000001,0.19
2012,2,7,6,30,0,0,0,-7,12,970,103,7.800000000000001,0.19
2012,2,7,7,30,0,20,20,-6,12,970,100,7.5,0.19
2012,2,7,8,30,0,65,65,-5,12,970,100,7.1000000000000005,0.19
2012,2,7,9,30,0,76,76,-5,13,970,102,6.800000000000001,0.19
2012,2,7,10,30,0,157,157,-5,14,970,103,6.800000000000001,0.19
2012,2,7,11,30,3,179,181,-5,15,970,107,6.9,0.19
2012,2,7,12,30,0,70,70,-4,15,970,108,6.6000000000000005,0.19
2012,2,7,13,30,0,91,91,-3,14,970,110,6.1000000000000005,0.19
2012,2,7,14,30,0,32,32,-2,13,970,110,5.300000000000001,0.19
2012,2,7,15,30,0,19,19,-1,12,970,109,4.1000000000000005,0.19
2012,2,7,16,30,0,12,12,0,11,970,105,3.1,0.19
2012,2,7,17,30,0,0,0,0,11,970,101,2.7,0.19
2012,2,7,18,30,0,0,0,0,10,970,99,2.6,0.19
2012,2,7,19,30,0,0,0,0,10,970,97,2.2,0.19
2012,2,7,20,30,0,0,0,1,9,970,94,1.8,0.19
2012,2,7,21,30,0,0,0,1,9,970,88,1.4000000000000001,0.19
2012,2,7,22,30,0,0,0,1,9,970,83,1.2000000000000002,0.19
2012,2,7,23,30,0,0,0,1,9,980,82,1.1,0.19
2012,2,8,0,30,0,0,0,1,9,980,82,1,0.19
2012,2,8,1,30,0,0,0,1,9,980,77,1,0.19
2012,2,8,2,30,0,0,0,1,9,980,63,1,0.19
2012,2,8,3,30,0,0,0,1,9,980,45,0.9,0.19
2012,2,8,4,30,0,0,0,1,9,980,32,0.9,0.19
2012,2,8,5,30,0,0,0,1,8,980,1,0.9,0.19
2012,2,8,6,30,0,0,0,1,8,980,339,0.8,0.19
2012,2,8,7,30,410,36,86,2,11,980,32,1,0.19
2012,2,8,8,30,703,63,277,1,14,980,90,1.5,0.19
2012,2,8,9,30,829,77,454,1,17,980,107,0.9,0.19
2012,2,8,10,30,882,87,586,1,20,980,286,1.4000000000000001,0.19
2012,2,8,11,30,895,97,659,1,21,980,294,2.7,0.19
2012,2,8,12,30,890,102,667,1,21,980,302,2.5,0.19
2012,2,8,13,30,898,88,618,2,21,980,300,1.9000000000000001,0.19
2012,2,8,14,30,853,81,503,2,21,980,288,1.7000000000000002,0.19
2012,2,8,15,30,758,69,338,2,19,980,283,1.3,0.19
2012,2,8,16,30,512,50,143,6,15,980,286,0.9,0.19
2012,2,8,17,30,0,0,0,5,12,980,306,0.9,0.19
2012,2,8,18,30,0,0,0,4,12,980,338,0.8,0.19
2012,2,8,19,30,0,0,0,4,12,980,6,0.7000000000000001,0.19
2012,2,8,20,30,0,0,0,4,11,980,28,0.7000000000000001,0.19
2012,2,8,21,30,0,0,0,4,11,980,73,0.8,0.19
2012,2,8,22,30,0,0,0,4,11,980,104,1,0.19
2012,2,8,23,30,0,0,0,3,10,980,114,1.1,0.19
2012,2,9,0,30,0,0,0,3,10,980,108,1,0.19
2012,2,9,1,30,0,0,0,3,10,980,88,1,0.19
2012,2,9,2,30,0,0,0,2,9,980,70,1.2000000000000002,0.19
2012,2,9,3,30,0,0,0,2,9,980,68,1.3,0.19
2012,2,9,4,30,0,0,0,1,9,980,76,1.3,0.19
2012,2,9,5,30,0,0,0,0,10,980,83,1.4000000000000001,0.19
2012,2,9,6,30,0,0,0,0,10,980,86,1.2000000000000002,0.19
2012,2,9,7,30,426,38,92,2,13,980,89,1.4000000000000001,0.19
2012,2,9,8,30,712,67,286,1,18,980,93,1.3,0.19
2012,2,9,9,30,834,82,466,0,21,980,116,1.1,0.19
2012,2,9,10,30,915,84,606,-1,24,980,276,1.8,0.19
2012,2,9,11,30,949,86,685,-1,25,980,290,2.7,0.19
2012,2,9,12,30,957,85,698,-1,25,980,296,3.3000000000000003,0.19
2012,2,9,13,30,943,81,642,-1,24,980,303,3.6,0.19
2012,2,9,14,30,902,74,524,0,23,980,309,3.4000000000000004,0.19
2012,2,9,15,30,816,62,355,0,20,980,311,2.2,0.19
2012,2,9,16,30,579,47,154,4,16,980,315,1.2000000000000002,0.18
2012,2,9,17,30,0,0,0,3,15,980,331,0.9,0.18
2012,2,9,18,30,0,0,0,2,15,980,355,0.6000000000000001,0.18
2012,2,9,19,30,0,0,0,2,14,980,41,0.4,0.18
2012,2,9,20,30,0,0,0,1,14,980,144,0.5,0.18
2012,2,9,21,30,0,0,0,1,13,980,175,0.6000000000000001,0.18
2012,2,9,22,30,0,0,0,0,13,980,169,0.7000000000000001,0.18
2012,2,9,23,30,0,0,0,1,13,980,143,0.7000000000000001,0.18
2012,2,10,0,30,0,0,0,0,12,980,117,0.7000000000000001,0.18
2012,2,10,1,30,0,0,0,0,11,980,95,0.7000000000000001,0.18
2012,2,10,2,30,0,0,0,0,11,980,91,0.8,0.18
2012,2,10,3,30,0,0,0,0,11,980,97,0.9,0.18
2012,2,10,4,30,0,0,0,0,11,980,102,0.9,0.18
2012,2,10,5,30,0,0,0,0,11,980,105,0.8,0.18
2012,2,10,6,30,0,0,0,0,11,980,104,0.7000000000000001,0.18
2012,2,10,7,30,463,38,98,2,13,980,83,0.6000000000000001,0.18
2012,2,10,8,30,744,64,296,3,16,980,47,0.8,0.18
2012,2,10,9,30,865,77,478,2,19,980,317,1.4000000000000001,0.18
2012,2,10,10,30,924,85,615,0,21,980,295,2.1,0.18
2012,2,10,11,30,954,87,693,0,22,980,291,2.6,0.18
2012,2,10,12,30,960,86,705,0,23,980,295,2.9000000000000004,0.18
2012,2,10,13,30,936,85,646,0,22,980,301,2.9000000000000004,0.18
2012,2,10,14,30,893,78,527,0,21,980,306,2.7,0.18
2012,2,10,15,30,802,66,357,0,19,980,312,1.9000000000000001,0.18
2012,2,10,16,30,28,69,74,4,16,980,322,1.2000000000000002,0.18
2012,2,10,17,30,0,0,0,3,13,980,338,1.2000000000000002,0.18
2012,2,10,18,30,0,0,0,3,13,980,342,1.1,0.18
2012,2,10,19,30,0,0,0,3,12,980,329,0.9,0.18
2012,2,10,20,30,0,0,0,3,12,980,301,0.8,0.18
2012,2,10,21,30,0,0,0,4,11,980,270,0.8,0.18
2012,2,10,22,30,0,0,0,5,10,980,256,0.8,0.18
2012,2,10,23,30,0,0,0,7,10,980,259,0.7000000000000001,0.18
2012,2,11,0,30,0,0,0,7,10,980,277,0.7000000000000001,0.18
2012,2,11,1,30,0,0,0,8,11,980,293,0.9,0.18
2012,2,11,2,30,0,0,0,8,11,970,301,1.2000000000000002,0.18
2012,2,11,3,30,0,0,0,8,11,970,304,1.5,0.18
2012,2,11,4,30,0,0,0,8,11,970,305,1.8,0.18
2012,2,11,5,30,0,0,0,8,11,970,305,2,0.18
2012,2,11,6,30,0,0,0,7,10,970,301,2.4000000000000004,0.18
2012,2,11,7,30,0,39,39,7,10,970,295,2.8000000000000003,0.18
2012,2,11,8,30,0,5,5,7,10,980,292,3.1,0.18
2012,2,11,9,30,152,208,280,7,10,980,289,3.4000000000000004,0.18
2012,2,11,10,30,53,250,281,6,10,970,288,3.5,0.18
2012,2,11,11,30,291,294,481,6,10,970,288,3.5,0.18
2012,2,11,12,30,104,308,376,6,10,970,290,3.5,0.18
2012,2,11,13,30,0,110,110,6,11,970,294,3.7,0.18
2012,2,11,14,30,0,65,65,5,12,970,296,3.8000000000000003,0.18
2012,2,11,15,30,709,81,342,5,11,970,298,3.3000000000000003,0.18
2012,2,11,16,30,84,73,89,5,10,970,298,2,0.18
2012,2,11,17,30,0,0,0,4,8,970,294,1.3,0.18
2012,2,11,18,30,0,0,0,4,8,970,298,1.4000000000000001,0.18
2012,2,11,19,30,0,0,0,4,8,970,303,1.5,0.18
2012,2,11,20,30,0,0,0,4,8,970,306,1.6,0.18
2012,2,11,21,30,0,0,0,4,8,970,307,1.7000000000000002,0.18
2012,2,11,22,30,0,0,0,4,8,970,308,2,0.18
2012,2,11,23,30,0,0,0,4,8,970,309,2.4000000000000004,0.18
2012,2,12,0,30,0,0,0,4,8,970,313,2.5,0.18
2012,2,12,1,30,0,0,0,4,8,970,320,2.2,0.18
2012,2,12,2,30,0,0,0,4,8,970,320,2.1,0.18
2012,2,12,3,30,0,0,0,4,8,970,314,2.1,0.18
2012,2,12,4,30,0,0,0,4,8,970,308,2,0.18
2012,2,12,5,30,0,0,0,4,8,970,305,1.9000000000000001,0.18
2012,2,12,6,30,0,0,0,4,8,970,303,1.9000000000000001,0.18
2012,2,12,7,30,347,49,96,4,8,970,303,2,0.18
2012,2,12,8,30,59,128,147,4,8,980,303,2.2,0.18
2012,2,12,9,30,778,102,469,5,9,980,304,2.5,0.18
2012,2,12,10,30,212,271,395,5,10,980,300,2.9000000000000004,0.18
2012,2,12,11,30,8,206,211,5,11,970,294,3.4000000000000004,0.18
2012,2,12,12,30,6,199,203,5,11,970,290,3.7,0.18
2012,2,12,13,30,5,192,195,5,11,970,290,3.6,0.18
2012,2,12,14,30,0,137,137,5,10,970,292,3.2,0.18
2012,2,12,15,30,304,143,256,5,10,970,294,2.6,0.18
2012,2,12,16,30,6,69,70,5,9,970,295,1.5,0.18
2012,2,12,17,30,0,0,0,4,8,970,285,0.6000000000000001,0.18
2012,2,12,18,30,0,0,0,4,8,970,248,0.6000000000000001,0.18
2012,2,12,19,30,0,0,0,4,8,970,195,0.8,0.18
2012,2,12,20,30,0,0,0,4,8,970,179,0.9,0.18
2012,2,12,21,30,0,0,0,4,7,970,208,0.6000000000000001,0.18
2012,2,12,22,30,0,0,0,4,7,970,247,0.5,0.18
2012,2,12,23,30,0,0,0,4,7,970,249,0.5,0.18
2012,2,13,0,30,0,0,0,4,7,970,273,0.5,0.18
2012,2,13,1,30,0,0,0,4,7,970,287,0.6000000000000001,0.18
2012,2,13,2,30,0,0,0,4,7,970,274,0.7000000000000001,0.18
2012,2,13,3,30,0,0,0,4,7,970,261,0.8,0.18
2012,2,13,4,30,0,0,0,4,7,970,260,1.4000000000000001,0.18
2012,2,13,5,30,0,0,0,4,8,970,258,2.1,0.18
2012,2,13,6,30,0,0,0,4,8,970,261,2.5,0.18
2012,2,13,7,30,401,46,102,4,8,970,265,2.7,0.18
2012,2,13,8,30,0,41,41,4,8,970,269,3,0.18
2012,2,13,9,30,14,173,180,4,8,970,280,3.6,0.18
2012,2,13,10,30,0,140,140,4,9,970,290,4.3,0.18
2012,2,13,11,30,918,103,699,2,10,970,292,4.5,0.18
2012,2,13,12,30,0,72,72,0,10,970,293,4.3,0.18
2012,2,13,13,30,7,196,200,0,10,970,293,4.2,0.18
2012,2,13,14,30,259,227,360,0,9,970,293,4.1000000000000005,0.18
2012,2,13,15,30,195,157,230,0,8,970,294,3.8000000000000003,0.18
2012,2,13,16,30,0,68,68,1,7,970,296,2.8000000000000003,0.18
2012,2,13,17,30,0,0,0,2,6,970,296,2,0.18
2012,2,13,18,30,0,0,0,2,6,970,281,1.9000000000000001,0.18
2012,2,13,19,30,0,0,0,2,6,970,265,2,0.18
2012,2,13,20,30,0,0,0,2,6,970,266,2.2,0.18
2012,2,13,21,30,0,0,0,2,6,970,275,2.3000000000000003,0.18
2012,2,13,22,30,0,0,0,2,6,970,276,2.3000000000000003,0.18
2012,2,13,23,30,0,0,0,2,6,970,273,2.3000000000000003,0.18
2012,2,14,0,30,0,0,0,2,6,970,278,2.6,0.18
2012,2,14,1,30,0,0,0,2,5,970,294,2.9000000000000004,0.18
2012,2,14,2,30,0,0,0,2,5,970,305,2.9000000000000004,0.18
2012,2,14,3,30,0,0,0,2,5,970,307,2.7,0.18
2012,2,14,4,30,0,0,0,2,5,970,311,2.5,0.18
2012,2,14,5,30,0,0,0,2,5,970,313,2.2,0.18
2012,2,14,6,30,0,0,0,2,5,970,314,2,0.18
2012,2,14,7,30,0,7,7,2,5,970,312,2.3000000000000003,0.18
2012,2,14,8,30,0,60,60,2,6,970,311,2.7,0.18
2012,2,14,9,30,238,209,324,2,8,980,311,2.8000000000000003,0.18
2012,2,14,10,30,220,275,406,1,9,970,308,3,0.18
2012,2,14,11,30,0,143,143,1,10,970,301,3.1,0.18
2012,2,14,12,30,17,240,252,1,11,970,295,3.2,0.18
2012,2,14,13,30,0,44,44,1,11,970,288,3.2,0.18
2012,2,14,14,30,0,33,33,1,10,970,284,3.1,0.18
2012,2,14,15,30,0,18,18,1,9,970,282,2.8000000000000003,0.18
2012,2,14,16,30,471,67,163,1,8,980,283,1.9000000000000001,0.18
2012,2,14,17,30,0,0,0,2,6,980,285,1,0.18
2012,2,14,18,30,0,0,0,2,6,980,290,0.6000000000000001,0.18
2012,2,14,19,30,0,0,0,2,6,980,284,0.6000000000000001,0.18
2012,2,14,20,30,0,0,0,2,5,980,276,0.7000000000000001,0.18
2012,2,14,21,30,0,0,0,2,5,980,282,0.6000000000000001,0.18
2012,2,14,22,30,0,0,0,2,5,980,276,0.6000000000000001,0.18
2012,2,14,23,30,0,0,0,2,5,980,282,0.9,0.18
2012,2,15,0,30,0,0,0,2,5,980,288,1.1,0.18
2012,2,15,1,30,0,0,0,2,5,980,290,1.1,0.18
2012,2,15,2,30,0,0,0,2,5,980,286,1,0.18
2012,2,15,3,30,0,0,0,2,5,980,285,0.9,0.18
2012,2,15,4,30,0,0,0,1,4,980,295,0.9,0.18
2012,2,15,5,30,0,0,0,1,4,970,286,0.8,0.18
2012,2,15,6,30,0,0,0,1,4,970,265,1.3,0.18
2012,2,15,7,30,0,4,4,2,5,970,241,2.1,0.18
2012,2,15,8,30,0,80,80,2,6,970,248,2.9000000000000004,0.18
2012,2,15,9,30,0,27,27,2,6,970,275,3.8000000000000003,0.18
2012,2,15,10,30,343,257,462,2,6,970,296,4.3,0.18
2012,2,15,11,30,104,313,382,0,7,970,304,4.1000000000000005,0.18
2012,2,15,12,30,281,312,499,-1,8,970,307,3.7,0.18
2012,2,15,13,30,292,282,463,-3,8,970,312,3.6,0.18
2012,2,15,14,30,846,97,540,-3,9,970,313,3.6,0.18
2012,2,15,15,30,752,81,370,-2,8,970,314,3.4000000000000004,0.18
2012,2,15,16,30,578,54,174,-1,6,970,309,2.3000000000000003,0.18
2012,2,15,17,30,0,0,0,0,4,970,302,1.4000000000000001,0.18
2012,2,15,18,30,0,0,0,0,3,970,307,1.2000000000000002,0.18
2012,2,15,19,30,0,0,0,0,3,980,313,1,0.18
2012,2,15,20,30,0,0,0,-1,3,980,316,1,0.18
2012,2,15,21,30,0,0,0,-1,3,980,308,0.9,0.18
2012,2,15,22,30,0,0,0,-1,3,980,302,0.7000000000000001,0.18
2012,2,15,23,30,0,0,0,-2,3,980,285,0.5,0.18
2012,2,16,0,30,0,0,0,-2,3,980,256,0.30000000000000004,0.18
2012,2,16,1,30,0,0,0,-2,3,980,256,0.30000000000000004,0.18
2012,2,16,2,30,0,0,0,-3,2,980,328,0.5,0.18
2012,2,16,3,30,0,0,0,-3,2,980,27,0.8,0.18
2012,2,16,4,30,0,0,0,-3,2,980,53,1,0.18
2012,2,16,5,30,0,0,0,-4,2,980,70,0.9,0.18
2012,2,16,6,30,0,0,0,-4,3,980,92,0.8,0.18
2012,2,16,7,30,529,42,122,-2,6,980,106,1.1,0.18
2012,2,16,8,30,779,66,328,-3,10,980,93,2,0.18
2012,2,16,9,30,890,79,514,-4,13,980,74,2.8000000000000003,0.18
2012,2,16,10,30,937,89,652,-4,16,980,66,2.9000000000000004,0.18
2012,2,16,11,30,959,94,729,-5,17,980,50,2.6,0.18
2012,2,16,12,30,964,93,740,-5,18,980,28,2.5,0.18
2012,2,16,13,30,946,90,681,-6,19,980,5,2.5,0.18
2012,2,16,14,30,899,84,559,-6,18,980,350,2.5,0.18
2012,2,16,15,30,812,72,386,-6,16,980,342,1.7000000000000002,0.18
2012,2,16,16,30,616,53,182,0,11,980,325,1,0.18
2012,2,16,17,30,0,0,0,0,8,980,312,1.1,0.18
2012,2,16,18,30,0,0,0,-1,8,980,327,0.9,0.18
2012,2,16,19,30,0,0,0,-2,8,980,350,0.6000000000000001,0.18
2012,2,16,20,30,0,0,0,-2,8,980,356,0.30000000000000004,0.18
2012,2,16,21,30,0,0,0,-3,7,980,332,0.2,0.18
2012,2,16,22,30,0,0,0,-3,6,980,145,0.6000000000000001,0.18
2012,2,16,23,30,0,0,0,-3,6,980,136,1,0.18
2012,2,17,0,30,0,0,0,-4,5,980,122,1.1,0.18
2012,2,17,1,30,0,0,0,-4,5,980,105,1.2000000000000002,0.18
2012,2,17,2,30,0,0,0,-4,5,980,100,1.3,0.18
2012,2,17,3,30,0,0,0,-5,5,980,98,1.3,0.18
2012,2,17,4,30,0,0,0,-6,5,980,93,1.2000000000000002,0.18
2012,2,17,5,30,0,0,0,-6,6,980,88,1.1,0.18
2012,2,17,6,30,0,0,0,-7,7,980,77,0.8,0.18
2012,2,17,7,30,0,45,45,-3,10,980,61,0.6000000000000001,0.18
2012,2,17,8,30,725,77,324,-4,13,980,73,0.5,0.18
2012,2,17,9,30,842,93,508,-7,16,980,286,1.1,0.18
2012,2,17,10,30,894,105,645,-7,18,980,284,2,0.18
2012,2,17,11,30,920,109,723,-7,19,980,281,2.4000000000000004,0.18
2012,2,17,12,30,922,110,732,-7,19,980,278,2.5,0.18
2012,2,17,13,30,899,107,673,-6,19,980,273,2.6,0.18
2012,2,17,14,30,856,97,553,-6,18,980,272,2.7,0.18
2012,2,17,15,30,765,82,381,-6,16,980,276,2.2,0.18
2012,2,17,16,30,536,62,177,-1,12,980,283,1.4000000000000001,0.18
2012,2,17,17,30,0,0,0,0,9,980,299,1,0.18
2012,2,17,18,30,0,0,0,-1,9,980,317,0.8,0.18
2012,2,17,19,30,0,0,0,-2,8,980,353,0.6000000000000001,0.18
2012,2,17,20,30,0,0,0,-3,7,980,81,0.7000000000000001,0.18
2012,2,17,21,30,0,0,0,-3,7,980,115,0.9,0.18
2012,2,17,22,30,0,0,0,-3,7,980,122,0.9,0.18
2012,2,17,23,30,0,0,0,-3,7,980,124,0.5,0.18
2012,2,18,0,30,0,0,0,-4,7,980,120,0.30000000000000004,0.18
2012,2,18,1,30,0,0,0,-3,7,980,297,0.30000000000000004,0.18
2012,2,18,2,30,0,0,0,-4,6,980,287,0.4,0.18
2012,2,18,3,30,0,0,0,-4,5,980,140,0.7000000000000001,0.18
2012,2,18,4,30,0,0,0,-4,4,980,132,1,0.18
2012,2,18,5,30,0,0,0,-4,4,980,126,0.9,0.18
2012,2,18,6,30,0,0,0,-4,6,980,114,0.6000000000000001,0.18
2012,2,18,7,30,368,57,116,-1,8,980,92,0.4,0.18
2012,2,18,8,30,621,99,313,-2,11,980,67,0.5,0.18
2012,2,18,9,30,741,124,493,-2,13,980,281,1.3,0.18
2012,2,18,10,30,839,123,634,-1,15,980,280,2.6,0.18
2012,2,18,11,30,857,132,707,0,16,980,283,3.3000000000000003,0.18
2012,2,18,12,30,836,142,710,0,15,980,290,3.5,0.18
2012,2,18,13,30,813,134,649,1,14,980,299,3.3000000000000003,0.18
2012,2,18,14,30,160,246,332,2,12,980,309,2.8000000000000003,0.18
2012,2,18,15,30,45,159,177,3,11,980,316,2.4000000000000004,0.18
2012,2,18,16,30,0,42,42,3,10,980,317,1.7000000000000002,0.18
2012,2,18,17,30,0,2,2,4,9,980,317,0.9,0.18
2012,2,18,18,30,0,0,0,4,8,980,320,0.7000000000000001,0.18
2012,2,18,19,30,0,0,0,4,7,980,296,0.7000000000000001,0.18
2012,2,18,20,30,0,0,0,4,7,980,278,0.8,0.18
2012,2,18,21,30,0,0,0,4,7,980,281,0.8,0.18
2012,2,18,22,30,0,0,0,4,7,980,287,1,0.18
2012,2,18,23,30,0,0,0,4,8,980,295,1.2000000000000002,0.18
2012,2,19,0,30,0,0,0,4,8,980,304,1.5,0.18
2012,2,19,1,30,0,0,0,4,8,980,312,1.9000000000000001,0.18
2012,2,19,2,30,0,0,0,4,7,980,313,2.3000000000000003,0.18
2012,2,19,3,30,0,0,0,4,7,980,313,2.5,0.18
2012,2,19,4,30,0,0,0,2,6,980,310,2.4000000000000004,0.18
2012,2,19,5,30,0,0,0,2,6,980,309,2,0.18
2012,2,19,6,30,0,0,0,2,6,980,308,1.9000000000000001,0.18
2012,2,19,7,30,0,28,28,2,6,980,310,1.9000000000000001,0.18
2012,2,19,8,30,57,141,161,2,6,980,310,2,0.18
2012,2,19,9,30,0,135,135,2,7,980,308,2.3000000000000003,0.18
2012,2,19,10,30,64,273,313,2,9,980,308,2.8000000000000003,0.18
2012,2,19,11,30,809,157,704,1,10,980,305,3.2,0.18
2012,2,19,12,30,828,150,716,1,10,980,304,3.2,0.18
2012,2,19,13,30,840,129,665,0,11,980,301,3.1,0.18
2012,2,19,14,30,822,108,552,0,11,970,296,3.2,0.18
2012,2,19,15,30,746,88,385,0,10,970,298,3.2,0.18
2012,2,19,16,30,545,63,184,0,8,980,300,2.1,0.18
2012,2,19,17,30,62,11,12,1,5,980,304,1,0.18
2012,2,19,18,30,0,0,0,1,5,980,306,0.7000000000000001,0.18
2012,2,19,19,30,0,0,0,1,5,980,306,0.4,0.18
2012,2,19,20,30,0,0,0,1,4,980,163,0.5,0.18
2012,2,19,21,30,0,0,0,0,3,980,166,0.8,0.18
2012,2,19,22,30,0,0,0,0,3,980,169,0.9,0.18
2012,2,19,23,30,0,0,0,0,3,980,168,0.8,0.18
2012,2,20,0,30,0,0,0,0,3,980,166,0.6000000000000001,0.18
2012,2,20,1,30,0,0,0,0,4,980,149,0.30000000000000004,0.18
2012,2,20,2,30,0,0,0,0,5,980,110,0.30000000000000004,0.18
2012,2,20,3,30,0,0,0,0,4,980,98,0.5,0.18
2012,2,20,4,30,0,0,0,0,4,980,115,0.8,0.18
2012,2,20,5,30,0,0,0,0,4,980,124,0.9,0.18
2012,2,20,6,30,0,0,0,0,5,980,121,0.8,0.18
2012,2,20,7,30,0,6,6,0,7,980,115,0.9,0.18
2012,2,20,8,30,215,143,219,-1,10,980,320,1.3,0.18
2012,2,20,9,30,304,214,368,-2,11,980,307,1.4000000000000001,0.18
2012,2,20,10,30,283,281,457,-2,11,980,284,1.3,0.18
2012,2,20,11,30,497,254,592,-2,12,980,276,1.5,0.18
2012,2,20,12,30,911,107,734,-1,13,980,285,2.1,0.18
2012,2,20,13,30,915,95,683,-1,14,980,286,2.4000000000000004,0.18
2012,2,20,14,30,872,89,564,-1,14,980,284,2.5,0.18
2012,2,20,15,30,782,77,392,0,13,980,284,2.4000000000000004,0.18
2012,2,20,16,30,588,57,190,0,10,980,286,1.6,0.18
2012,2,20,17,30,108,12,15,1,7,980,292,1,0.18
2012,2,20,18,30,0,0,0,0,6,980,316,0.9,0.18
2012,2,20,19,30,0,0,0,0,6,980,358,0.8,0.18
2012,2,20,20,30,0,0,0,0,6,980,33,0.8,0.18
2012,2,20,21,30,0,0,0,0,6,980,60,0.8,0.18
2012,2,20,22,30,0,0,0,0,6,980,72,1,0.18
2012,2,20,23,30,0,0,0,0,6,980,81,1.1,0.18
2012,2,21,0,30,0,0,0,-1,5,980,84,1,0.18
2012,2,21,1,30,0,0,0,-1,5,980,82,0.8,0.18
2012,2,21,2,30,0,0,0,-1,6,980,73,0.7000000000000001,0.18
2012,2,21,3,30,0,0,0,-2,6,980,61,0.7000000000000001,0.18
2012,2,21,4,30,0,0,0,-2,6,980,91,0.6000000000000001,0.18
2012,2,21,5,30,0,0,0,-2,5,980,88,0.6000000000000001,0.18
2012,2,21,6,30,0,0,0,-1,6,980,8,0.7000000000000001,0.18
2012,2,21,7,30,116,64,84,0,8,980,48,1.1,0.18
2012,2,21,8,30,756,69,340,0,12,980,105,1.4000000000000001,0.18
2012,2,21,9,30,430,190,410,-1,17,980,93,0.6000000000000001,0.18
2012,2,21,10,30,461,240,527,-2,19,980,117,0.9,0.18
2012,2,21,11,30,515,248,601,-2,20,980,292,1.9000000000000001,0.18
2012,2,21,12,30,133,338,430,-1,21,980,285,2.3000000000000003,0.18
2012,2,21,13,30,334,287,503,-1,21,980,271,2.5,0.18
2012,2,21,14,30,334,231,414,0,20,980,278,2.7,0.18
2012,2,21,15,30,180,173,246,0,18,980,283,2.4000000000000004,0.18
2012,2,21,16,30,297,79,147,2,14,980,276,1.4000000000000001,0.18
2012,2,21,17,30,0,12,12,4,11,980,285,0.8,0.18
2012,2,21,18,30,0,0,0,3,10,980,329,0.7000000000000001,0.18
2012,2,21,19,30,0,0,0,3,10,980,12,0.6000000000000001,0.18
2012,2,21,20,30,0,0,0,3,9,980,63,0.7000000000000001,0.18
2012,2,21,21,30,0,0,0,3,9,980,98,1,0.18
2012,2,21,22,30,0,0,0,2,8,980,110,1.1,0.18
2012,2,21,23,30,0,0,0,2,8,980,108,1.2000000000000002,0.18
2012,2,22,0,30,0,0,0,2,9,980,102,1.3,0.18
2012,2,22,1,30,0,0,0,1,9,980,99,1.2000000000000002,0.18
2012,2,22,2,30,0,0,0,1,10,980,91,1,0.18
2012,2,22,3,30,0,0,0,1,10,980,86,1,0.18
2012,2,22,4,30,0,0,0,1,9,980,94,1.1,0.18
2012,2,22,5,30,0,0,0,0,9,980,97,1.2000000000000002,0.18
2012,2,22,6,30,0,0,0,0,10,980,93,1,0.18
2012,2,22,7,30,71,65,78,3,14,980,86,1.2000000000000002,0.18
2012,2,22,8,30,765,70,347,1,17,980,83,1,0.18
2012,2,22,9,30,870,83,532,1,20,980,98,0.7000000000000001,0.18
2012,2,22,10,30,884,107,662,1,23,980,256,1.6,0.18
2012,2,22,11,30,639,207,648,0,24,980,266,2.4000000000000004,0.18
2012,2,22,12,30,919,111,752,1,24,980,277,3,0.18
2012,2,22,13,30,903,108,696,1,23,980,286,3.4000000000000004,0.18
2012,2,22,14,30,856,101,575,1,21,980,294,3.6,0.18
